ID,Population,FHBD,FasMetaPop,FasPop,FasPopUnrelated,FPED
861530,CH,0.0218567599531062,0.0095935671286137,0.0479605590417998,-0.00204798254907798,0
862783,CH,0.0192373053224037,-0.0309163039855188,0.00912142121278478,-0.0428732537679415,0
868867,CH,0.0524919367805813,0.104663243160519,0.139275238309846,0.0940979049596025,0
871031,CH,0.00697794788629472,0.0135056042226907,0.0519002379438411,NA,0
871960,CH,0.0216883848201313,0.0117863788359133,0.0502471686679177,NA,0
875626,CH,0.0222036462394586,-0.00536812535800711,0.0337571322991205,-0.0169511956971091,0
877004,CH,0.00460994485633635,0.0128077992941896,0.0510525182558951,0.00121851291993107,0
877125,CH,0.00276047410832832,-0.00272002996366529,0.0363639350292554,NA,0
877175,CH,0.0229367212421389,-0.00341071172521967,0.0356388701506917,NA,0
877177,CH,0.00542347983325312,-0.0314365047035168,0.00867601592654021,NA,0
877321,CH,0.0180803441347655,0.0105345659623697,0.0489983835365621,NA,0
877337,CH,0.0117540052210925,0.00493275749287964,0.0435515067524038,NA,0
877391,CH,0.00517316165373161,-0.0267665085366141,0.0131891901403019,-0.0385762862091788,0
877448,CH,0.0325333562888167,0.208869298260131,0.238973202205046,NA,0
877475,CH,0.0484076853271579,0.184307235425227,0.214446308453587,NA,0
877511,CH,0.0138898156850275,-0.0236242723849578,0.016156494027027,NA,0
877558,CH,0.00162534492198291,-0.0138684097352164,0.0255716302679052,-0.0255426497375453,0
877566,CH,0.014083874986288,-0.0117739938020373,0.0274506399950853,-0.0236028129686923,0
877811,CH,0.00510699279348318,0.00094939553234179,0.0398646239661367,NA,0
877825,CH,0.00691852211801567,0.000642765535199668,0.0395959015577158,NA,0
877861,CH,0.00151221275409793,-0.0119868231384787,0.027389521266092,NA,0
877921,CH,0.00152126538860328,-0.0146549153108524,0.0248274527760639,-0.0263232924177864,0
877922,CH,0.00961171335729256,0.0108687033697318,0.0494086611990836,NA,0
877925,CH,0.00509636160833935,-0.00279617980175127,0.0362231418755517,NA,0
878735,CH,0.0107454124466828,-0.0148568297234809,0.0245682587030944,NA,0
881115,CH,0.00101449282952123,-0.0194244208467346,0.020266194449034,-0.0311199620658711,0
883063,CH,0.0377510475524185,0.0701173884452707,0.106584186755039,0.0598424141369134,0
889010,CH,0.0393470592915226,0.0158556051510788,0.0537771749333892,NA,0
889131,CH,0.0255512674838389,0.0127514796525736,0.0511258554929612,0.00130754476510422,0
889182,CH,0.0149420623030012,0.00214778560006979,0.0410009158630191,-0.00932160619821855,0
889183,CH,0.0394710501985823,0.0678489324625811,0.104402417028153,0.0575316247507257,0
889252,CH,0.022442771124313,-0.00487222963906099,0.0341658434817734,-0.01653943864344,0
889262,CH,0.0574092568946831,0.0427649436940528,0.0801522270662559,0.0319128976192601,0
889272,CH,0.043334636920423,0.0742233002095292,0.110245930693673,NA,0
889332,CH,0.0572750481390098,0.0277985526799158,0.0657679358832784,NA,0
889378,CH,0.0556532160941492,0.0728220169242076,0.109042724301674,0.0623976266851508,0
889397,CH,0.0534259260712563,0.0650853176034777,0.101601388761833,NA,0
889400,CH,0.0449917180481225,-0.00117434545712992,0.0379377625523355,-0.0124855250767203,0
889732,CH,0.0515674034652526,0.0692382400562211,0.10563527331769,NA,0
889746,CH,0.0490717006945316,0.117442487997766,0.151785953892716,NA,0
889771,CH,0.0340117508611481,0.149819841738945,0.182016488089465,NA,0
892465,CH,0.0454015334205621,0.092969743229388,0.127986346436358,0.0822487987921306,0
895274,CH,0.0534506133579869,0.0970704781703047,0.132228875265554,NA,0
895818,CH,0.0393662189328933,0.0913571883289588,0.12673899341943,0.0809626496981748,0
896669,CH,0.028717994276562,0.0800081784589467,0.116024037693519,0.069781461533209,0
898070,CH,0.0502289882755002,0.0718009530899713,0.108086709964039,NA,0
898071,CH,0.0446017495197368,0.0247577366648039,0.0628091563775712,NA,0
898074,CH,0.0406813364796599,0.0720171490289646,0.108241135468288,NA,0
898075,CH,0.0509724575627166,0.064725749766749,0.101055181242121,NA,0
898089,CH,0.0545298616781615,0.0658139127391276,0.102112518468086,NA,0
898092,CH,0.0433828528651437,0.0357384486895106,0.0733255872802022,NA,0
898156,CH,0.0516258466676137,0.0231841522005876,0.0613329577120398,0.0121107703642366,0
898172,CH,0.000845981867534363,0.008365280203904,0.0470107149391603,NA,0
898194,CH,0.0436545935436344,0.00507722733933645,0.0439433675728376,NA,0
898199,CH,0.0445683174405017,0.0129340403356553,0.0515076079900611,NA,0
898335,CH,0.0403475101361619,-0.00681449956236991,0.0325028975341223,NA,0
898350,CH,0.0402938489309712,0.0676471466900615,0.103991221118939,0.0570561850066962,0
898379,CH,0.0443413542912496,0.00435270404813484,0.043246004855691,-0.00683824902346182,0
898613,CH,0.051677384409125,0.0116292113518871,0.0502513727535243,NA,0
898630,CH,0.0467268020170775,0.0446888479842862,0.0819841660749533,NA,0
898887,CH,0.0410733077555342,0.0949581088397916,0.130258560830002,0.0847020927235446,0
899009,CH,0.0437071162452409,0.156459934047459,0.187910497982187,NA,0
AE01,AE,0.0945816051837406,0.0416250124009688,0.0368459069180299,NA,NA
AE02,AE,0.0424985055978946,-0.0091669371569476,-0.0141919576452337,NA,NA
AE03,AE,0.0628409812969052,0.0303339186051202,0.0261405038245351,0.0274262507061276,NA
AE04,AE,0.157257059451042,0.129727338540992,0.125364887615013,0.126352243721661,NA
AE05,AE,0.0516424884251081,0.0116981181797511,0.00708740750771972,0.00830409417706179,NA
AE06,AE,0.108957067842756,0.101666238130717,0.0973654024906234,NA,NA
AE07,AE,0.0720429898453313,0.0257849665875959,0.0208309760866679,0.0218655982876932,NA
AE08,AE,0.0601200007499358,0.00401008348892888,-0.000788059698690552,0.000416212329838509,NA
AE09,AE,0.0647296479945235,0.0306208743686109,0.0260969287516887,NA,NA
AE10,AE,0.0234310726819266,-0.0425345201592746,-0.0472795881626984,-0.0459626799581431,NA
AE11,AE,0.0759898402386411,0.0333728842915028,0.0284121464168957,0.0294039505228416,NA
CO01,CO,0.129412849740826,0.117116288381827,0.0456328046003162,0.0456328046003162,NA
CO02,CO,0.106499404722226,0.083993298267955,0.00988839192676753,0.00988839192676753,NA
CO03,CO,0.0819426926228017,0.0268001321424977,-0.0518642159067703,-0.0518642159067703,NA
CT01,CT,0.147505550852235,0.109696089360448,0.0279722201776372,NA,NA
CT02,CT,0.164621714957933,0.100905145138089,0.0186190149583327,0.0253689201005423,NA
CT03,CT,0.146604237014467,0.10293130198871,0.0207619015563979,0.0274709370406924,NA
CT04,CT,0.167138292481876,0.129343115928568,0.0490929508281875,0.0555747478516862,NA
CT05,CT,0.173050684731359,0.120762462635428,0.0396515708248873,NA,NA
CT06,CT,0.0441385942304903,-0.00783780396913245,-0.100435989365809,-0.0929188185436374,NA
CT07,CT,0.130991565174487,0.0873236672882788,0.00319233360826489,0.00998989099113191,NA
CT08,CT,0.155599679017657,0.0941798193128714,0.0107532975124892,0.0174931784224956,NA
CT09,CT,0.165157391923655,0.125466662269395,0.0451509694779526,0.0516714925802524,NA
CT10,CT,0.132735077755325,0.104956781714555,0.0228304256974374,0.0295482568580368,NA
CY01,CY,0.0730364356280345,0.0224917408801116,-0.00952253552179172,0.00270023126983616,NA
CY02,CY,0.0609603082523791,-0.0001161939868747,-0.021242155719766,0.00236665267553215,NA
CY03,CY,0.113669820255691,0.0701070648512179,0.0390345084173047,NA,NA
CY04,CY,0.109022349203526,0.0317309370235621,-0.001068026571682,NA,NA
CY05,CY,0.0855752704145074,0.021516604853926,-0.010870718931848,NA,NA
CY06,CY,0.109900643245694,0.0685095612850318,0.0390319460403171,NA,NA
CY07,CY,0.0677389685760439,0.0370449991446105,0.00895670373913867,0.0248029769397079,NA
CY08,CY,0.020423414175016,-0.0264181206651248,-0.0533789360786562,-0.0344651629072954,NA
CY09,CY,0.149936957728244,0.108697147243613,0.083444660427765,NA,NA
CY10,CY,0.0528088725408805,0.00577415356007533,-0.0241933393834885,-0.00894547947964488,NA
DK01,DK,0.0633462890344228,0.0120992959665746,-0.0121246024305942,-0.00811791948797559,NA
DK02,DK,0.0430422431546022,0.0725433167480974,0.051292231802626,NA,NA
DK03,DK,0.0460213245940488,-0.00826900070336432,-0.0330412837386396,-0.0289596726000957,NA
DK04,DK,0.061542682588037,0.0334323019938523,0.00990551203522115,0.0138710407368098,NA
DK05,DK,0.0419575371247182,0.0280575617962488,0.00472425858922799,NA,NA
DK06,DK,0.0570695001799475,0.0179108944955458,-0.00606473255792907,-0.00204244382873845,NA
DK07,DK,0.0492624415941277,0.0314644148120497,0.00804661729696482,0.0120580965474411,NA
DK08,DK,0.0549999741140689,0.0143354198374848,-0.00955956579731001,NA,NA
DK09,DK,0.0754929869980552,0.0683026911144241,0.0463690815232474,0.0503595335438878,NA
DK10,DK,0.0486874390594021,0.033020452665915,0.00985375026400149,0.0138898557375568,NA
EC01,EC,0.112342476092378,0.0509196071057958,-0.0185337239176808,0.0107852683914245,NA
EC02,EC,0.193969948083751,0.151803224250698,0.0904299100491351,NA,NA
EC03,EC,0.0267658010250498,-0.0539954969553047,-0.131095924149946,-0.0985395164435117,NA
EC04,EC,0.185365022362063,0.135163278504923,0.0718493661385896,NA,NA
EC05,EC,0.190006414249173,0.150114023221987,0.0880003302528189,NA,NA
EC06,EC,0.129131377478007,0.084762475963845,0.0178217964828573,0.0460836800683575,NA
EC07,EC,0.132074409120957,0.0483711123386702,-0.02118929047726,0.00818976651613656,NA
EC08,EC,0.120507055750051,0.0336229180784265,-0.037194352899544,NA,NA
EC09,EC,0.246259116716352,0.208896631784475,0.151272509506743,0.175743929571417,NA
EC10,EC,0.137840849068044,0.058416459794045,-0.010492070019633,0.0185977676084696,NA
FR01,FR,0.294716236172032,0.276949236474502,0.250107378568921,0.259131606661005,NA
FR02,FR,0.0426750238755558,0.0279123638524038,-0.0050543865409525,0.00895380582623945,NA
FR03,FR,0.0862144133328315,0.0654546802173208,0.0311796355248059,NA,NA
FR04,FR,0.0435549262872724,0.0334430884846282,0.00100937803625253,NA,NA
FR05,FR,0.0499320413230659,0.0306363384134058,-0.00546248281108672,0.00662655460511884,NA
GB01,GB,0.127611153633648,0.151063833469837,0.0940597587456472,0.0938371946034535,NA
GB02,GB,0.130353645621198,0.108164703917094,0.0532607845377796,0.0541459443267154,NA
GB03,GB,0.103169140040206,0.110529577356705,0.0521669167918778,0.0524444504517106,NA
GB04,GB,0.11885120355444,0.117020938541667,0.0545995874665136,NA,NA
GB05,GB,0.11355109498347,0.120604784806894,0.0614981763923006,0.0612481272235467,NA
GB06,GB,0.151194502284354,0.160750972741714,0.104134683917568,0.103923349067129,NA
GB07,GB,0.0866098798185927,0.109693758436026,0.0552186456369662,0.0564040723786906,NA
GB08,GB,0.0813966392543081,0.0961266761122062,0.0331233701599719,0.0323667198984126,NA
GB09,GB,0.0976128792415775,0.115724690672856,0.0617493466913393,0.0626680399699772,NA
GB10,GB,0.0858640856394552,0.0852789337502842,0.0159483199094654,0.014079800219939,NA
GB11,GB,0.10526281288361,0.0824333179462661,0.0125130719087185,0.0105870252624483,NA
GB12,GB,0.0799348896852185,0.0774163229931199,0.0187656393176648,0.0192663161593523,NA
GB13,GB,0.0957489480057136,0.0896992408305118,0.0322240784156839,0.0330003139585255,NA
GB14,GB,0.0882323678450478,0.0857598199861889,0.0160507591311589,0.014113464079022,NA
GB15,GB,0.309213387567512,0.319039824397084,0.267366304750992,NA,NA
